pupilId,nr_tasks_per_pupil,total_duration in minutes,average duration per task in minutes,AI-1-v2-1-1,AI-4-v2-1-4,EvalML-1-1,ML-2-1-1,EvalML-1-5,AI-4-v2-1-5,EvalML-1-2,EvalML-1-6,AIClosing-1-1,AIClosing-1-3,AIClosing-1-4,AI-1-v2-1-2,AI-1-v2-1-2_eval,AI-1-v2-1-2_null_answer,AI-1-v2-1-2_unknown,AI-1-v2-1-2_correct_points,AI-1-v2-1-2_incorrect_points,AI-1-v2-1-2_irrelevant_points,AI-1-v2-1-2_rating_content,AI-1-v2-1-2_rating_format,AI-1-v2-1-2_rating_creativity,AI-4-v2-1-3,AI-4-v2-1-3_eval,AI-4-v2-1-3_null_answer,AI-4-v2-1-3_unknown,AI-4-v2-1-3_correct_points,AI-4-v2-1-3_incorrect_points,AI-4-v2-1-3_irrelevant_points,AI-4-v2-1-3_rating_content,AI-4-v2-1-3_rating_format,AI-4-v2-1-3_rating_creativity,ML-2-1-2,ML-2-1-2_eval,ML-2-1-2_null_answer,ML-2-1-2_unknown,ML-2-1-2_correct_points,ML-2-1-2_incorrect_points,ML-2-1-2_irrelevant_points,ML-2-1-2_rating_content,ML-2-1-2_rating_format,ML-2-1-2_rating_creativity,EvalML-1-7,EvalML-1-7_eval,EvalML-1-7_null_answer,EvalML-1-7_unknown,EvalML-1-7_correct_points,EvalML-1-7_incorrect_points,EvalML-1-7_irrelevant_points,EvalML-1-7_rating_content,EvalML-1-7_rating_format,EvalML-1-7_rating_creativity,AIClosing-1-2,AIClosing-1-5,AIClosing-1-5_eval,AIClosing-1-5_null_answer,AIClosing-1-5_unknown,AIClosing-1-5_correct_points,AIClosing-1-5_incorrect_points,AIClosing-1-5_irrelevant_points,AIClosing-1-5_rating_content,AIClosing-1-5_rating_format,AIClosing-1-5_rating_creativity,LimitsML-1-2,LimitsML-1-2_eval,LimitsML-1-2_null_answer,LimitsML-1-2_unknown,LimitsML-1-2_correct_points,LimitsML-1-2_incorrect_points,LimitsML-1-2_irrelevant_points,LimitsML-1-2_rating_content,LimitsML-1-2_rating_format,LimitsML-1-2_rating_creativity,AI-2-v2-1-1,EvalML-1-4,AI-4-v2-1-1,AI-4-v2-1-2,AI-3-v2-1-2,EvalML-1-3,Classification-1-1-1,Clustering-1-1-1,ML-3-1-2,ML-3-1-3,ML-3-1-4,EvalML-1-9,Classification-2-1-8,Impact-1-1-1,EvalML-1-8,LimitsML-1-1,AIClosing-1-6,AIClosing-1-7,AIClosing-1-8,AIClosing-1-8_eval,AIClosing-1-8_null_answer,AIClosing-1-8_unknown,AIClosing-1-8_correct_points,AIClosing-1-8_incorrect_points,AIClosing-1-8_irrelevant_points,AIClosing-1-8_rating_content,AIClosing-1-8_rating_format,AIClosing-1-8_rating_creativity,classId
sh2FJtxjHzAbFn9pb,66,64.16666666666667,0.9722222222222223,30.0,35.0,77.0,1.0,46.0,100.0,100.0,47.0,51.0,55.0,49.0,"Eine künstliche Intelligenz berechnet Handlungen.Was wäre am Schlausten.Handelt selbst, aber mit Regeln.",correct,,,,,,3.0,3.0,3.0,Eine KI ist ein Programm welches lernt und probiert Intelligente Entscheidungen zu treffen.Dabei kriegt er keine Hilfe vom Menschen.Es gibt allgemeine und Spezifische KIs.,correct,,,,,,5.0,5.0,5.0,Weiß nichts über maschinelles Lernen.,correct,,,,,,3.0,3.0,3.0,Maschinelles lernen ist das wo eine Ki z.B lernt Tiere zu erkennen oder sie in Clustern einzuteilen.,pending,,,,,,,,,67.0,Eine Ki hält sich an Regeln und er will sie nicht brechen. Wenn man einer Ki also sagt bring keine Menschen um und erobere nicht die Welt dann tut sie dies auch nicht.,pending,,,,,,,,,"Ein normalen Hund kann der Computer nicht erkennen.Aber er kann Seehunde erkennen, nennt diese aber Hund.",correct,,,,,,4.0,4.0,4.0,"[False, True, False, True]","[True, True, True, False]","[True, False, True, False]","[True, True, False, False, False, True, True]","[True, False, True]","[True, True, False, True, False, True, False, False, True]","[False, True, False]","[False, False, True, True]","[False, True]","[False, True]","[False, True]","[False, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",68.0,68.0,Ich hätte gerne mehr Sachen zum Kaufen. Wie z.B Häuser oder irgendwelche Investitionen.,pending,,,,,,,,,SwfuMxSGoy4aKziD8
kzJwDntqsEk32r3G9,11,9.15,0.8318181818181819,100.0,97.0,,,,37.0,,,,,,künstliche inteligenz ist so wie ein Mensch aber online/programiert,pending,,,,,,,,,KI ist ein inteligentischer roboter aber es gibt keinen der s schlau ist wie ein mensch,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, True, True]",[],"[True, False, False, False]","[True, False, True, False, False, False, True]","[False, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
Nte7oiWpFy9tcr9x6,11,4.1,0.3727272727272727,80.0,65.0,,,,63.0,,,,,,Es sind bots die befehle ausführen,pending,,,,,,,,,Ein bot der die commands ausführt,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, False, False]",[],"[True, False, False, False]","[False, False, False, True, False, False, True]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
QEneocCbbPtgSnGrn,4,4.4,1.1,55.0,,,,,,,,,,,Ich weiß das es Roboter gibt mit Künstlicher Inteligenz. Ich denke das KI ist wenn ein Roboter mit dir sprechen kann und sich viel über dich merkt.   :),pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, False, True]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
x5g9fZzgcG4Dd6ern,11,7.833333333333333,0.712121212121212,100.0,100.0,,,,49.0,,,,,,küstliche iteliegenz ist eine sache die ihre prozesoren selber verbessern kann um sich zu verbessern,pending,,,,,,,,,ki is eine inteligens die sich auf einen bereich konzentriert aber man kann sie auch um programieren wodurch sie besser werden kann,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, True, True]",[],"[False, True, True, False]","[False, True, False, True, True, False, False]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
hWijdr2aymkiWpz5M,4,8.316666666666666,2.0791666666666666,69.0,,,,,,,,,,,das sind Elektro sachen die programiert wurden,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, False, True, False]",[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
hEF9vhMqCHQEL3gu9,11,8.8,0.8,50.0,53.0,,,,1.0,,,,,,das ist z.b wen ein roboter das gleiche machen kann wie ei mensch ,pending,,,,,,,,,wen ein roboter gleiche eigenen entscheidungen hat wie ein roboter ,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, True, True]",[],"[False, True, False, True]","[False, True, False, False, False, False, True]","[True, False, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
XgK8zdHFhbKfwLoQ8,11,6.016666666666667,0.546969696969697,45.0,45.0,,,,46.0,,,,,,wur mich ist es ein computer und roboter,pending,,,,,,,,,ki ist ein program das jeden tag mehr lernt<br>,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, False]",[],"[False, True, False, False]","[False, True, True, False, False, False, False]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
xAHwrsFgdd362EjiG,11,5.9,0.5363636363636364,76.0,99.0,,,,97.0,,,,,,Künstliche Inteligenz sind sachen die mehr sachen als Menschrn können,pending,,,,,,,,,Künstliche inteligenzen machen ales was menschen machen,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, True, False]",[],"[False, True, True, False]","[True, True, False, True, True, False, False]","[True, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
HWQ4wxcgfYpZGNH4D,11,8.316666666666666,0.756060606060606,89.0,91.0,,,,68.0,,,,,,es sind roboter die befehle aussführen und nicht menschlich sind,pending,,,,,,,,,kI ist eine künstliche inteligens die befehle von menschen an nimmt,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, False, False, False]",[],"[False, False, True, False]","[True, False, True, True, True, False, True]","[False, True, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
oCk6ix5zHZzXNNcSs,6,5.016666666666667,0.8361111111111111,47.0,,,,,,,,,,,"ich denke es ist schon praktisch. Sie können viele sachen übernehmen die man sonst erst extra machen müssste. Allerdings finde ich es sollte nicht zu viel werden, KL sollte nicht das leben übernehmen",pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, False, True]",[],[],[],"[False, True, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
pqEYjt5Ss398KbaQ2,11,6.65,0.6045454545454546,73.0,54.0,,,,54.0,,,,,,wenn ein roboter so programiert wird wie wir menschen und so denken können,pending,,,,,,,,,keine ahnung,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, True, False]",[],"[False, False, False, False]","[True, False, True, False, True, False, True]","[False, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
b7ygy5FRpMECBxqNf,3,1.55,0.5166666666666667,75.0,,,,,,,,,,,Ki ist wenn roboter programkert werden und dann den ablauf eines menschen machen können.<br>,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
n87r23bmKPaxBgKai,6,5.25,0.875,66.0,,,,,,,,,,,"Die KI, <strong>einfach erklärt</strong>, ist der Versuch, menschliches Lernen und Denken auf den Computer zu übertragen und ihm damit <strong>Intelligenz</strong> zu verleihen. Statt für jeden Zweck programmiert zu werden, kann eine KI eigenständig Antworten finden und selbstständig Probleme lösen",pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],[],[],"[True, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
nXXcSDpSQmKg2aQep,6,6.416666666666667,1.0694444444444444,66.0,,,,,,,,,,,Künstliche Intelligenz ist das mann lernen und denken über computers kann.,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, True, False]",[],[],[],"[False, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
d6YQguzGvYMH6HKh9,6,5.033333333333333,0.8388888888888889,59.0,,,,,,,,,,,"Künstliche Intelligenz <strong>ist</strong> der Überbegriff für Anwendungen, bei denen Maschinen menschenähnliche Intelligenzleistungen erbringen. Darunter fallen das maschinelle Lernen oder Machine Learning, das Verarbeiten natürlicher Sprache (NLP – Natural Language Processing) und Deep Learning.",pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, True, True]",[],[],[],"[False, False, True]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
kmYxTZpWq5FCHZWm2,11,6.433333333333334,0.5848484848484848,48.0,43.0,,,,56.0,,,,,,ein program was erkent wen du etwas schreibst,pending,,,,,,,,,eine ki cool,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[True, True, False, True]",[],"[True, True, False, False]","[False, True, False, True, True, False, False]","[True, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
usSryE2aLkcATmrYp,6,3.1166666666666667,0.5194444444444445,68.0,,,,,,,,,,,ich finde kl gut weil ohne sie könnten wir und allgemein alle nichts neues lernen,pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[False, True, False, False]",[],[],[],"[False, True, False]",[],[],[],[],[],[],[],[],[],[],[],,,,,,,,,,,,,93uw8K4BBFGYSbYRK
iQFNkLSHbaSq53ocM,66,29.35,0.4446969696969697,39.0,47.0,45.0,69.0,44.0,49.0,57.0,52.0,66.0,28.0,45.0,KI ist eine Künstliche Inteligenz die ähnlich wie ein Mensch agieren soll.KI kann in vielen Arbeitsbereichen helfen.,pending,,,,,,,,,Unterstützt Menschen in Arbeitsbereiche,pending,,,,,,,,,weiß noch nichts,pending,,,,,,,,,Durch maschienen zu Lernen.,pending,,,,,,,,,64.0,KI wird nach und nach kommen aber trotzdem wird die Arbeit des Menschen benötigt.Es wird trotz dem KI genug Arbeitsplätze geben.,pending,,,,,,,,,dann würden die als hunde erkennt werden,pending,,,,,,,,,"[True, True, True, True]","[True, False, False, False]","[True, True, True, False]","[True, True, False, True, True, False, True]","[False, True, False]","[True, True, False, True, True, False, True, False, True]","[True, True, False]","[True, False, False, False]","[False, True]","[True, False]","[True, False]","[True, False]","[False, True, False]","[False, True]","[True, False, True, False, True, False, True, False]","[True, False, True]",60.0,69.0,war alles gut,pending,,,,,,,,,Fj6vLBZ78KswTxcPt
AAgNAMNQscqEwnnQp,48,23.25,0.484375,51.0,,61.0,,59.0,,24.0,51.0,57.0,1.0,50.0,Die ki versucht menschliches wissen auf computer zu übertragen,correct,,,,,,5.0,5.0,5.0,,,,,,,,,,,,,,,,,,,,,Es erkennt Muster von gesammelten daten und verarbeitet diese.,correct,,,,,,5.0,5.0,5.0,79.0,Die KI ist nicht für schlimme sachen da sondern um den alltag zu erleichtern,correct,,,,,,5.0,5.0,5.0,Es würde denke ich alles durcheinander kommen,correct,,,,,,5.0,5.0,5.0,"[False, False, True, True]","[True, False, True, False]",[],[],[],"[False, False, True, True, False, True, False, False, False]","[False, True, False]","[False, False, True, False]",[],[],[],"[True, True]","[False, True, False]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",49.0,100.0,Ich fand die Aufgabe gut man muss nichts ändern,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
7vnPeJDmhkYE9zdrM,66,23.233333333333334,0.352020202020202,100.0,98.0,47.0,100.0,53.0,100.0,53.0,49.0,47.0,45.0,54.0,künstlcihe intiiligenz ist habe keine ahnung,correct,,,,,,5.0,5.0,5.0,ki ist künstliche intiligenz die deine interessen nach verfolgen kann und gesichtserkennung und sprackerkennung können,correct,,,,,,5.0,5.0,5.0,ich weiß noch nichts,false,,,,,,0.0,0.0,0.0,machineles lernen ist wenn die deine interessen verfolgen und dir deine persöhnlichen interessen vorschlagen,correct,,,,,,5.0,5.0,5.0,56.0,es wird nicht so schlimm wie du denkst,correct,,,,,,5.0,5.0,5.0,Man kann es nicht mit hunden vergleichen weil sie ganz anders aussehen,correct,,,,,,4.0,3.0,4.0,"[False, True, True, False]","[False, False, True, True]","[True, False, True, True]","[False, True, True, False, True, False, False]","[True, True, False]","[False, False, False, False, False, False, False, False, False]","[False, False, False]","[True, False, True, False]","[False, True]","[False, True]","[False, True]","[True, False]","[False, True, False]","[True, False]","[True, False, False, True, False, True, False, False]","[True, False, False]",53.0,100.0,War vernünftig,correct,,,,,,2.0,1.0,1.0,3dLAJPXXug3EMqbc5
RCvrnYZq9Q262BPgi,66,29.65,0.4492424242424242,68.0,83.0,82.0,62.0,67.0,63.0,78.0,62.0,34.0,74.0,58.0,e,correct,,,,,,5.0,5.0,5.0,KI ist einen art system das genau erkennt nach was du suchst oder likest und gibt die so genau sowas oder ähnliches als werbung oder bei zb insta als empfehlung.zudem ist das system mit allen sozialen netzwerken verbunden so dasd es immer genaue angaben machen kann,correct,,,,,,5.0,5.0,5.0,Weiß nicht,correct,,,,,,5.0,5.0,5.0,e,correct,,,,,,5.0,5.0,5.0,100.0,er/sie/es würde sagen das es uns schadet und immer mehr leute so ihre arbeit verlieren,correct,,,,,,5.0,5.0,5.0,e,correct,,,,,,5.0,5.0,5.0,"[True, False, True, False]","[True, True, True, True]","[True, False, False, True]","[True, True, True, True, True, False, True]","[True, True, False]","[True, False, True, False, True, False, False, True, True]","[False, False, True]","[False, False, True, True]","[True, False]","[True, False]","[False, True]","[False, True]","[True, True, False]","[False, True]","[False, False, False, False, False, False, False, False]","[True, True, False]",63.0,71.0,e,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
tsvaTSDWpPbLTpvex,66,15.283333333333333,0.23156565656565656,61.0,77.0,16.0,68.0,38.0,32.0,80.0,52.0,92.0,88.0,29.0,es ist wenn eine Maschine frei denken kann,correct,,,,,,5.0,5.0,5.0,ki kann sehr viele all tagst sachen erkennen und verstehen,correct,,,,,,5.0,5.0,5.0,das ist wenn ma zb etwas beim lernen im internet sucht,correct,,,,,,5.0,5.0,5.0,das ist wenn ein zum beispie ein roboter beim lernen hilf oder man etwas im internet sucht,correct,,,,,,5.0,5.0,5.0,19.0,das die zukufst sichereer ist als heute,correct,,,,,,5.0,5.0,5.0,ich glaube alle menschen werden verwirt sein,correct,,,,,,5.0,5.0,5.0,"[False, True, False, False]","[True, True, True, False]","[False, True, False, True]","[False, True, True, False, True, False, True]","[False, False, True]","[False, True, False, False, False, False, False, False, False]","[True, False, True]","[True, False, False, False]","[True, False]","[False, True]","[False, True]","[False, False]","[False, True, False]","[True, False]","[False, True, True, False, True, False, False, False]","[False, True, False]",72.0,100.0,man könnte da so machen das es weniger texte in den aufgaben Stellungen sind weil das mach mal echt schwer ist das zu lesen,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
oX6Z8YXDvABBdmAfm,35,38.1,1.0885714285714285,,,,,,,,,69.0,31.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.0,Das man sich keine sorgen darüber machen muss da es jetzt auch viele Kl gibt und es bisher keine so schlimme fälle waren (b.z.w wenige) aber man sollte sich keine sorgen machen soll.,correct,,,,,,5.0,5.0,5.0,Seehunde und Hunde sind nicht dieselben Tiere und Seehunde können nicht laufen.,correct,,,,,,5.0,5.0,5.0,[],[],[],[],[],[],"[False, True, True]","[True, False, True, False]",[],[],[],[],"[True, False, True]","[False, True]",[],"[True, False, True]",100.0,82.0,Alles war in Ordnung und es hat spaß gemacht die antworten zu beantworten.,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
JqPnAtx5bCoXz9fZE,66,20.8,0.3151515151515152,69.0,68.0,40.0,67.0,46.0,62.0,48.0,35.0,52.0,44.0,43.0,ich habe keine ahnung was Künstliche intilignz ist ,correct,,,,,,5.0,5.0,5.0,KI ist Künstliche Intiligenz die deine interessen weiß und deine gesichtserkennung und spracherkennung spezifische und allgemeine,correct,,,,,,5.0,5.0,5.0,weiß ich noch nichts ,correct,,,,,,5.0,5.0,5.0,Maschinelles lernen ist wenn man etwas liket und dann wird eiem so was ähnliches wieder gezeigt  ,correct,,,,,,5.0,5.0,5.0,49.0,Es wird nicht so schlimm wie du denkst,false,,,,,,0.0,0.0,0.0,Man kann es nicht mit richtigen hunden vergleichen weil sie ander aussehen<br>,correct,,,,,,5.0,5.0,5.0,"[True, False, False, True]","[True, False, True, False]","[False, True, True, False]","[True, True, False, True, True, False, True]","[True, False, True]","[False, False, False, True, False, False, False, True, False]","[False, False, False]","[False, False, True, True]","[True, False]","[False, True]","[True, False]","[True, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, True, True]","[True, True, False]",45.0,60.0,Es war vernünftig und ich habe es verstanden,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
cpkJS3soboSzFuTkk,44,47.36666666666667,1.0765151515151514,,,69.0,,64.0,,41.0,42.0,56.0,67.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Maschinisches lernen ist wenn die Maschinen von alleine nach und nach alles sich selber beibringen und lernen.,correct,,,,,,5.0,5.0,5.0,70.0,Die KI ist eigendlich ganz hilfreich da sie uns in der zukunft ein großteil der arbeit abnehmen kann.,correct,,,,,,5.0,5.0,5.0,"Es würde sich dann jeder fragen, Warum? Warum maccht man dass?",correct,,,,,,5.0,5.0,5.0,[],"[False, True, True, False]",[],[],[],"[False, True, False, True, False, False, False, False, True]","[False, True, False]","[False, False, True, True]",[],[],[],"[False, False]","[True, False, False]","[False, True]","[False, True, False, False, False, False, True, False]","[False, True, False]",98.0,80.0,Die gesamten Aufgaben sind gut gestaltet. Es ist sehr leicht hier etwas zu lernen.,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
aBaFCcv3MCxmXfCRg,44,34.06666666666667,0.7742424242424243,,,47.0,,72.0,,82.0,56.0,46.0,57.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Es bedeutet das maschinen mit uns lernen sie werden dabei auch immer inteligen ter .,correct,,,,,,5.0,5.0,5.0,100.0,Daich KI auch nichtso guf findewürdeich dieser person versuchen von den vorteilen zu erzählen allerdings auch von den nachteilen damit ersich seine meinung noch nmal überlegen könnte .<br>,correct,,,,,,5.0,5.0,5.0,es wirde falsche vorstellung leiten.,correct,,,,,,5.0,5.0,5.0,[],"[True, True, True, False]",[],[],[],"[False, False, False, True, False, True, False, False, False]","[True, False, False]","[False, True, False, True]",[],[],[],"[True, True]","[True, False, True]","[False, True]","[False, False, True, False, True, False, False, False]","[True, True, False]",77.0,83.0,ich findedas dieser test so gut ist. ich finde mann sollte nichts verbessern,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
T2z2HC9FNA4MgJJjw,66,32.31666666666667,0.4896464646464647,75.0,40.0,69.0,100.0,39.0,91.0,68.0,25.0,14.0,100.0,93.0,Ein KI kann z.b ein Roboter sein oder ein Computer. Der warscheinlich mehr weiß als ein Mensch.,correct,,,,,,5.0,5.0,5.0,"KI'S sind intiligente ""Roboter"" die mehr wissen als Menschen haben. ",correct,,,,,,5.0,5.0,5.0,maschinelles lernen ist wenn man sachen googelt speichert unser kopf das Automatisch und dann haben wir es gelernt.,correct,,,,,,5.0,5.0,5.0,Wenn du eine Aufgabe von der Schule machst und sie nicht verstehst googelt es man und man lernt es dann.,correct,,,,,,5.0,5.0,5.0,100.0,Ich wäre auch besorgt wer weiß ob die KI'S sich selber  kontrollieren können und die Menschheit auslöscht,correct,,,,,,5.0,5.0,5.0,Ich habe keine Antwort auf diese Frage.,false,,,,,,0.0,0.0,0.0,"[True, True, True, False]","[False, False, False, True]","[True, False, True, False]","[False, False, True, True, False, False, False]","[False, False, True]","[True, True, False, True, False, True, False, False, False]","[True, False, False]","[False, False, True, False]","[True, False]","[True, False]","[False, True]","[True, False]","[True, False, False]","[False, False]","[False, True, False, True, False, True, False, False]","[True, False, True]",85.0,54.0,Ich fand keine frage doof alle waren leicht zu beantworten und es war unkompliziert.,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
bgY9RjNiipZKeCCaA,44,13.266666666666667,0.3015151515151515,,,49.0,,47.0,,47.0,52.0,48.0,54.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wenn du was likes dann wird sowas ähnliches wieder angezeigt wird,correct,,,,,,5.0,5.0,5.0,46.0,die ki ist nicht da um schlimme dinge zu machen sondern den alltag zu erleichtern<br>,correct,,,,,,5.0,5.0,5.0,duie kann man nicht vergleichen da sie keine hunde sind<br>,correct,,,,,,5.0,5.0,5.0,[],"[False, False, True, False]",[],[],[],"[True, False, True, True, False, True, True, True, True]","[False, True, False]","[False, False, True, True]",[],[],[],"[False, True]","[True, False, True]","[False, True]","[True, False, True, True, False, True, True, True]","[False, True, False]",54.0,62.0,ich weiß nicht was ich schreiben soll,false,,,,,,0.0,0.0,0.0,3dLAJPXXug3EMqbc5
sY9P5NmaCzedBXRtT,66,40.766666666666666,0.6176767676767677,58.0,60.0,65.0,31.0,57.0,58.0,49.0,52.0,56.0,42.0,55.0,meine meinung nach ist das gut,correct,,,,,,5.0,5.0,5.0,<em>künstliche Intelligenz</em>,correct,,,,,,5.0,5.0,5.0,nein,correct,,,,,,5.0,5.0,5.0,Maschinelles Lernen ist die Generierung von Wissen aus Erfahrung,correct,,,,,,5.0,5.0,5.0,65.0,KI können gefahren erkennen,correct,,,,,,5.0,5.0,5.0,nein,correct,,,,,,5.0,5.0,5.0,"[False, True, False, False]","[True, False, False, False]","[False, True, False, False]","[False, True, False, False, False, False, False]","[False, True, False]","[True, True, True, True, True, True, True, True, True]","[False, True, False]","[True, False, True, False]","[True, False]","[False, True]","[False, True]","[True, False]","[False, True, False]","[False, True]","[False, True, False, True, False, True, False, False]","[True, False, False]",56.0,100.0,alles war suppi,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
m4v4hJpJN2rhREXeE,66,30.65,0.46439393939393936,80.0,98.0,78.0,51.0,68.0,48.0,59.0,82.0,57.0,75.0,67.0,meine meinung zur Künstkichen Interlligenz das sie gut ist wenn sie keine fehler mehr macht<br>,correct,,,,,,5.0,5.0,5.0,KI ist Künstliche intelegenz und heißt das sie bestimmte sachen über nehmen kann<br>,correct,,,,,,5.0,5.0,5.0,maschinelles lernen ist wenn man beim lernen von einer maschine überwacht wird ,correct,,,,,,5.0,5.0,5.0,maschinelles lernen ist wenn man beim lernen über wacht wird,correct,,,,,,5.0,5.0,5.0,73.0,KI ist gennerel was gutes aber es hat noch probleme die man über arbeiten muss,correct,,,,,,5.0,5.0,5.0,der Algorithmus würde uns nur noch seehunde zeigen ,correct,,,,,,5.0,5.0,5.0,"[False, False, False, False]","[True, True, False, False]","[False, False, False, False]","[False, False, False, False, False, False, False]","[True, False, True]","[False, False, False, False, False, False, False, False, False]","[True, False, True]","[True, False, True, False]","[False, False]","[False, True]","[False, True]","[True, False]","[True, False, False]","[False, False]","[False, False, False, False, False, False, False, False]","[True, False, True]",100.0,82.0,ich fande besonders gut das man immer alles nach lesen kann.schlechtes fehlt mir nicht ein .,correct,,,,,,5.0,5.0,5.0,3dLAJPXXug3EMqbc5
