,pupilId,classId,taskId,taskSeriesId,duration,state,submitted,subType,evaluation,falseAttempts,hintsTaken,rating,teacherFeedback,question,answers,minLabel,maxLabel,hints,sampleSolution,number words in answer,rating_content,rating_format,rating_creativity
762,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-1,AIClosing,15,100,True,surveySlider,,,,,,KI wird das Leben der Menschen verbessern.,,Stimme nicht zu,Stimme stark zu,,,,,,
763,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-2,AIClosing,13,80,True,surveySlider,,,,,,"Bei der Entwicklung von KI gibt es Risiken, die bedacht werden müssen",,Stimme nicht zu,Stimme stark zu,,,,,,
764,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-3,AIClosing,13,26,True,surveySlider,,,,,,KI birgt eine Gefahr für die Menschheit.,,Stimme nicht zu,Stimme stark zu,,,,,,
765,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-4,AIClosing,8,88,True,surveySlider,,,,,,Die Vorteile durch die Entwicklung von KI überwiegen die Risiken.,,Stimme nicht zu,Stimme stark zu,,,,,,
766,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-5,AIClosing,623,"Eine Künstliche Intelligenz kann nur das machen worauf sie trainiert wurde. Die Szenarien aus Actionfilmen, wo Künstliche Intelligenzen die Herschafft über die Welt ergreifen sind zumindest zum Aktuellen Zeitpunkt nur Fantasien.",True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Du siehst also, dass die Erwartungen der Menschen sehr unterschiedlich ausfallen, was KI betrifft. Die Gefühle reichen von Dankbarkeit für Arbeitserleichterung über Skepsis bis Angst. Mit allem, was du jetzt über KI weißt, was würdest du jemandem sagen, der besorgt über eine Zukunft mit KI ist?",,,,,"Hier können die SuS nochmal alles, was sie über KI wissen, wiederholen. Sie können anführen, dass alle derzeitigen Anwendungen zu spezifischen KI gehören und wir weit entfernt von einer allgemeinen KI sind. Sie können die ganzen positiven Auswirkungen vom Einsatz von KI aufzählen und auch differenzieren und die wirklichen Probleme durch KI thematisieren.",31.0,5.0,5.0,5.0
767,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-6,AIClosing,7,61,True,surveySlider,,,,,,Hattest du Spaß?,,Sehr wenig,Sehr viel,,,,,,
768,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-7,AIClosing,9,93,True,surveySlider,,,,,,Hast du etwas gelernt?,,Sehr wenig,Sehr viel,,,,,,
769,3hiSwDCiw9HeyHg7f,qFEyvypMn4sAwLwtc,AIClosing-1-8,AIClosing,269,"Wenn man das Programm zum ersten mal ausführt, dann ist ein Text nicht vollständig zu lesen, weil er hinter der Garage verschwindet. Wenn man bei der Aufgabe über das Clustering mit dem Beispiel der Filme einen Fehler macht und diesen Korrigieren möchte ist nur nach die Fragestellung zu sehen. Ohne sich die richtige Antwort gemerkt zu haben ist es nur durch raten möglich diese Frage richtig zu beantworten.",True,freetext,correct,,,"{'content': 5, 'format': 5, 'creativity': 5}",,"Wir wollen diesen Kurs natürlich noch verbessern, damit zukünftige Schülerinnen und Schüler noch mehr Spaß haben. Möchtest du uns zum Abschied noch etwas mitteilen? Was fandest du besonders gut, war irgendeine Stelle doof oder schwer verständlich oder sollen wir irgendwas ändern?",,,,,"Die SuS können hier noch etwas loswerden. Ist kein Muss, sie haben ja auch schon genug gearbeitet :)",68.0,5.0,5.0,5.0
770,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-1-v2-1-1,AI-1-v2,37,90,True,surveySlider,,,,,,"Wie gut weißt du schon, was KI ist?",,Gar nicht,Sehr gut,,,,,,
771,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-1-v2-1-2,AI-1-v2,156,"KI oder besser gesagt Künstliche Inteliegenz sind Programme von Menschen erschafen die von Menschen lernen, eigenständich handeln können und sich weiter entwickeln können.",True,freetext,correct,,,"{'content': 4, 'format': 3, 'creativity': 4}",,"Was ist deiner Meinung nach Künstliche Intelligenz? Es ist gar nicht schlimm, wenn du dir nicht ganz sicher bist. Du bist ja hier, um es zu lernen. Schreib einfach alles auf, was du über sie weißt oder denkst. Bei solchen Aufgaben, kriegt deine Lehrkraft deine abgegebene Antwort immer zugeschickt, um sie bewerten zu können. ",,,,,"Die Schülerinnen und Schüler (SuS) sollen beschreiben, was sie schon über KI wissen. Es ist nicht schlimm, wenn sie noch nichts wissen.",23.0,4.0,3.0,4.0
772,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-1-v2-2-1,AI-1-v2,174,"[0, 0, 0, 1, 0]",True,survey,,,,,,"Wie viele deiner Zeichnungen hat die KI erkannt? Keine Sorge, das hier ist eine Umfrage, dabei gibt es keine richtigen oder falschen Antworten. Umfragen sind anonym, du kannst also einfach anklicken, was auf dich zutrifft. Danach siehst du, wie viele der anderen in deiner Klasse, welche Option gewählt haben.","[{'de': '0', 'en-US': '0'}, {'de': '1-2', 'en-US': '1-2.'}, {'de': '3-4', 'en-US': '3-4'}, {'de': '5-6', 'en-US': '5-6'}]",,,,,,,,
773,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-2-v2-1-1,AI-2-v2,92,"[True, True, False, True]",True,multipleChoice,correct,,,,,"Kannst du erkennen, wo KI überall drin steckt? Denke dabei an die Eigenschaften, die alle KI-Anwendungen verbindet. Bei Multiple-Choice Aufgaben, neben denen “Mehrfachauswahl” steht, können mehrere Antworten richtig sein. Wähle alle richtigen Antworten aus. Wenn du mal nicht weiter weißt, kannst du dir auch einen Tipp holen.","[{'de': 'Der Newsfeed eines Social Network nutzt KI', 'en-US': 'The newsfeed of a social network uses AI'}, {'de': 'Die Personalisierung einer Google-Anfrage nutzt KI', 'en-US': 'The personalization of a Google query uses AI'}, {'de': 'Die Startseite einer Webseite, die jedem Besucher die gleichen Inhalte anzeigt nutzt KI', 'en-US': 'The home page of a website that displays the same content to every visitor uses AI'}, {'de': 'Gesichtserkennung nutzt KI', 'en-US': 'Face recognition uses AI'}]",,,"Denk an die Beispiele, die wir uns am Anfang angeschaut haben. Wenn du es immer noch nicht weißt, ist das nicht schlimm, dann zeigen wir dir die Lösung. Damit du aber auch wirklich etwas lernst, musst du diese eine Aufgabe dann später nochmal machen.","[True, True, False, True]",,,,
774,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-3-v2-1-1,AI-3-v2,61,"[False, False, False]",True,multipleChoice,correct,,,,,Was für Sachen können KI-Anwendungen?,"[{'de': 'Die Anwendung, die den Facebook-Feed erstellt, kann auch Schach spielen', 'en-US': 'The application that creates the Facebook feed can also play chess'}, {'de': 'Das Programm zur Gesichtserkennung auf deinem Handy kann auch Auto fahren', 'en-US': 'The face recognition program on your phone can also drive a car'}, {'de': 'Eine Sprachsteuerung wie Siri oder Alexa kann auch Gesichter erkennen', 'en-US': 'A voice control like Siri or Alexa can also recognize faces'}]",,,"Kann überhaupt eine dieser Anwendungen etwas, für das sie nicht programmiert wurde?","[False, False, False]",,,,
775,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-3-v2-1-2,AI-3-v2,59,"[True, False, True]",True,multipleChoice,correct,"[[False, False, True], [False, True, False]]",1,,,Welche der Aussagen über KI-Anwendungen stimmen?,"[{'de': 'Empfehlungssysteme gehören zur spezifischen KI', 'en-US': 'Recommendation systems are part of specific AI'}, {'de': 'Programme zur Bilderkennung gehören zur allgemeinen KI', 'en-US': 'Image recognition programs are part of general AI'}, {'de': 'Eine KI aus einem Film, die eigenständige Entscheidungen trifft, mit Menschen spricht und sich am Ende gegen sie wendet, gehört zur allgemeinen KI', 'en-US': 'An AI from a movie that makes independent decisions, talks to humans and turns against them in the end is part of general AI'}]",,,Welche Anwendung kann nur eine Sache gut und welche könnte vieles?,"[True, False, True]",,,,
776,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-4-v2-1-1,AI-4-v2,63,"[False, True, True, False]",True,multipleChoice,correct,,,,,Was bedeuten diese Unterscheidung zwischen spezifischer und allgemeiner KI jetzt für die Intelligenz von KI-Anwendungen?,"[{'de': 'KI-Anwendungen sind allgemein intelligent', 'en-US': 'AI applications are generally intelligent'}, {'de': 'KI-Anwendungen zeigen intelligentes Verhalten in einem kleinen Bereich', 'en-US': 'AI applications exhibit intelligent behavior in a small domain'}, {'de': 'Intelligentes Verhalten in einem spezifischen Bereich muss nicht gleich allgemeine Intelligenz bedeuten', 'en-US': 'Intelligent behavior in a specific area does not have to mean general intelligence'}, {'de': 'Eine KI, die sich in einem einzigen Bereich so intelligent verhält wie ein Mensch, muss allgemeine Intelligenz besitzen', 'en-US': 'An AI that behaves as intelligently as a human in one single area must have general intelligence'}]",,,Denk an den Unterschied zwischen intelligentem Verhalten in einem kleinen Bereich (spezifische Intelligenz) und allgemeiner Intelligenz.,"[False, True, True, False]",,,,
777,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-4-v2-1-2,AI-4-v2,152,"[True, True, False, True, True, False, True]",True,multipleChoice,false,"[[False, True, True, False, False, True, True], [True, True, False, False, True, False, True], [False, True, True, False, True, True, False], [False, True, True, False, True, True, True], [True, False, True, False, True, True, True], [False, True, True, False, True, True, True]]",1,,,Lass uns noch einmal das Wichtigste wiederholen! Welche dieser Aussagen stimmen?,"[{'de': 'KI-Anwendungen treffen eigenständige Entscheidungen', 'en-US': 'AI applications make independent decisions'}, {'de': 'KI-Anwendungen lernen durch Erfahrung', 'en-US': 'AI applications learn through experience'}, {'de': 'Intelligentes Verhalten setzt allgemeine Intelligenz voraus', 'en-US': 'Intelligent behavior requires general intelligence'}, {'de': 'Heutige KI-Anwendungen gehören alle zur spezifischen KI', 'en-US': ""Today's AI applications all belong to specific AI""}, {'de': 'Spezifische KI umfasst Anwendungen, die menschenähnliche Intelligenz in einem kleinen Bereich zeigen', 'en-US': 'Specific AI includes applications that exhibit human-like intelligence in a small domain'}, {'de': 'Ein Spam-Filter ist eine allgemeinen KI', 'en-US': 'A spam filter is a general AI'}, {'de': 'Eine KI, die in allen Bereichen so schlau ist wie ein Mensch, gibt es noch nicht', 'en-US': 'An AI that is as smart as a human in all areas does not yet exist'}]",,,Lies die Antworten ganz genau.,"[True, True, False, True, True, False, True]",,,,
778,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-4-v2-1-3,AI-4-v2,195,"KI anwendung können eigene entscheidungen treffen und lernen durch Erfahrung Spezifische KI umfasst Anwendung, die menschenähnliche Intelligenz in einem kleinen Bereich zeigt",True,freetext,correct,,,"{'content': 4, 'format': 3, 'creativity': 4}",,"Jetzt weißt du schon mehr über KI. Sag nochmal in eigenen Worten, was KI ist. Denk dabei an die Eigenschaften, durch die sich KI-Anwendungen auszeichnen und die verschiedenen Arten von KIs.",,,,,"KI-Anwendungen zeichnen sich aus durch intelligentes Verhalten, das Treffen eigenständiger Entscheidungen und dem Lernen mittels Erfahrung. Man unterscheidet spezifische und allgemeine KI, wobei die spezifische KI intelligentes Verhalten in nur einem kleinen Bereich der Intelligenz zeigt. Alle bisherigen KI-Anwendungen gehören zur spezifischen KI. Allgemeine Intelligenz haben diese nicht.",22.0,4.0,3.0,4.0
779,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-4-v2-1-4,AI-4-v2,8,88,True,surveySlider,,,,,,"Wie gut hast du jetzt verstanden, was KI ist?",,Gar nicht,Sehr gut,,,,,,
780,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,AI-4-v2-1-5,AI-4-v2,8,72,True,surveySlider,,,,,,Wie gut hast du den Unterschied zwischen spezifischer und allgemeiner KI verstanden?,,Gar nicht,Sehr gut,,,,,,
781,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-1-1-1,ML-1,245,"Es ist ein Hund, wenn es ein Tier mit Leine istEs ist ein Hund, wenn es eine längliche schnauze hat Es ist ein Hund, wenn es 4 Pfoten hatEs ist ein Hund, wenn es einen Schwanz hat Es ist ein Hund, wenn es Bellen kann <br>",True,freetext,correct,,,"{'content': 4, 'format': 5, 'creativity': 4}",,"Kannst du einen Algorithmus schreiben, der Hunde auf Bildern erkennt? Überlege dir vorher was einen Hund ausmacht. Nutze Regeln wie “Es ist ein Hund, wenn es vier Pfoten hat.” oder “Es ist ein Hund, wenn es ein Tier mit Leine ist.”",,,,,"Die SuS sollen sinnvolle Wenn-Dann-Regeln finden, die beschreiben, wie Hunde auf Bildern erkannt werden können.",46.0,4.0,5.0,4.0
782,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-1-1-2,ML-1,35,"[0, 1, 0]",True,survey,,,,,,"Oft ist es schwierig, mit ein paar Regeln alle Fälle zu bedenken. Würden deine Regeln die folgenden Fälle richtig erkennen? Einen Hund mit 3 Beinen.","[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
783,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-1-1-3,ML-1,12,"[1, 0, 0]",True,survey,,,,,,Einen Nackthund (Hundeart ohne Fell)?,"[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
784,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-1-1-4,ML-1,9,"[0, 0, 1]",True,survey,,,,,,Eine Katze?,"[{'de': 'Als Hund.', 'en-US': 'As a dog.'}, {'de': 'Nicht als Hund.', 'en-US': 'Not as a dog.'}]",,,,,,,,
785,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-2-1-1,ML-2,26,71,True,surveySlider,,,,,,"Wie gut weißt du schon, was Maschinelles Lernen ist?",,Gar nicht,Sehr gut,,,,,,
786,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-2-1-2,ML-2,32,Mir fällt grad nichts ein,True,freetext,correct,,,"{'content': 1, 'format': 1, 'creativity': 1}",,"Weißt du vielleicht schon etwas über das maschinelle Lernen? Es ist gar nicht schlimm, wenn das noch nicht der Fall ist. Dann schreib einfach, dass du noch nichts weißt.",,,,,"Das ist nur eine Abfrage, um über das Vorwissen der SuS bescheid zu wissen. Es ist nicht schlimm, wenn sie noch nichts wissen.",5.0,1.0,1.0,1.0
787,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-2-1-3,ML-2,144,"[True, False, True, True]",True,multipleChoice,correct,,,,,Lass uns das Wichtigste nochmal wiederholen:,"[{'de': 'Unser Ziel ist es, einen Algorithmus zu trainieren, der für neue Bilder das richtige Label vorhersagen kann. Also zu sagen, ob ein Bild einen Hund oder eine Katze zeigt', 'en-US': 'Our goal is to train an algorithm that can predict the correct label for new images. That is, to tell whether an image shows a dog or a cat'}, {'de': 'Für das Training nutzen wir Daten ohne Label', 'en-US': 'For training we use data without label'}, {'de': 'Die Daten, die wir für das Training benutzen, heißen Trainingsdaten', 'en-US': 'The data we use for training is called training data'}, {'de': 'Nach dem Training testen wir nochmal auf ein paar neuen Daten, wie gut die Vorhersagen des Algorithmus sind', 'en-US': 'After training, we test again on some new data how good the predictions of the algorithm are'}]",,,"Wenn du bei einer Antwort nicht weiter weißt, dann schau doch nochmal im Text nach.","[True, False, True, True]",,,,
788,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-3-1-1,ML-3,213,"[True, True, True, False]",True,multipleChoice,correct,"[[False, False, True, False], [False, True, True, False], [False, True, True, False], [False, True, True, True], [True, False, True, False]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Maschinelles Lernen ist ein Teilbereich der KI', 'en-US': 'Machine learning is a subfield of AI'}, {'de': 'Das maschinelle Lernen beschäftigt sich mit Programmen, die selbständig in großen Datenmengen Gesetzmäßigkeiten erkennen können', 'en-US': 'Machine learning deals with programs that can independently recognize regularities in large amounts of data'}, {'de': 'Das überwachte und das unüberwachte Lernen unterscheiden sich zum Beispiel daran, dass wir einmal Daten mit und einmal Daten ohne Label nutzen', 'en-US': 'One difference between supervised and unsupervised learning is whether we use labeled data'}, {'de': 'Beim unüberwachten Lernen wollen wir lernen, für neue Daten das richtige Label vorherzusagen', 'en-US': 'In unsupervised learning, we want to learn to predict the correct label for new data'}]",,,Lies die Antworten ganz genau durch.,"[True, True, True, False]",,,,
789,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-3-1-2,ML-3,15,"[True, False]",True,multipleChoice,correct,"[[False, True]]",,,,"Ein Empfehlungssystem für Musik, das lernt, was du für Musik magst und dann für neu erscheinende Musik voraussagt, ob du sie mögen würdest.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
790,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-3-1-3,ML-3,13,"[True, False]",True,multipleChoice,correct,,,,,"Die Gesichtserkennung von deinem Handy. Anfangs musst du dein Gesicht aus verschiedenen Winkeln filmen. Anhand dieser Beispiele lernt es, dein Gesicht zu erkennen. Wenn dann irgendein Gesicht versucht, dein Handy zu entsperren, kann es voraussagen, ob es dein Gesicht ist oder nicht.","[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[True, False]",,,,
791,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,ML-3-1-4,ML-3,11,"[False, True]",True,multipleChoice,correct,"[[True, False]]",,,,Wenn wir Youtuber nach der Anzahl ihrer Follower und der Themen ihrer Videos gruppieren.,"[{'de': 'Überwachtes Lernen', 'en-US': 'Supervised Learning'}, {'de': 'Unüberwachtes Lernen', 'en-US': 'Unsupervised Learning'}]",,,,"[False, True]",,,,
792,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-1-1-1,Classification-1,26,"[False, True, False]",True,multipleChoice,correct,"[[False, True, True]]",1,,,Welche Aussagen stimmen?,"[{'de': 'Beim überwachten Lernen braucht man Daten ohne Label', 'en-US': 'In supervised learning, you need data without a label'}, {'de': 'Einen Algorithmus zu trainieren, der Bildern mit Hunden das Label “Hund” gibt, wäre ein Fall für überwachtes Lernen', 'en-US': 'Training an algorithm to give the label ""dog"" to images with dogs would be a case for supervised learning'}, {'de': 'Beim überwachten Lernen versucht man Struktur in Daten zu finden', 'en-US': 'In supervised learning, one tries to find structure in data'}]",,,Lies die Antworten ganz genau.,"[False, True, False]",,,,
793,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Clustering-1-1-1,Clustering-1,19,"[False, False, True, True]",True,multipleChoice,correct,,,,,Was war unüberwachtes Lernen noch gleich?,"[{'de': 'Beim unüberwachten Lernen nutzt man Daten mit Label', 'en-US': 'In unsupervised learning, one uses data with label'}, {'de': 'Beim unüberwachten Lernen wollen wir die richtigen Label für neue Daten vorhersagen', 'en-US': 'In unsupervised learning, we want to predict the correct labels for new data'}, {'de': 'Beim unüberwachten Lernen hat man keine Label für die Daten', 'en-US': ""In unsupervised learning, you don't have a label for the data""}, {'de': 'Beim unüberwachten Lernen geht es darum, Struktur in den Daten zu finden', 'en-US': 'Unsupervised learning is about finding structure in the data'}]",,,Hier geht es nicht um überwachtes Lernen!,"[False, False, True, True]",,,,
794,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Clustering-1-1-2,Clustering-1,57,"[True, False]",True,multipleChoice,correct,"[[False, True]]",,,,Welche Aussagen über die anderen beiden Cluster stimmen?,"[{'de': 'Die Youtuber im roten Cluster laden öfter Videos hoch', 'en-US': 'The Youtubers in the red cluster upload videos more often'}, {'de': 'Die Youtuber im blauen Cluster laden öfter Videos hoch', 'en-US': 'The Youtubers in the blue cluster upload videos more often'}]",,,,"[True, False]",,,,
795,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Clustering-1-1-3,Clustering-1,126,8,True,inputField,correct,"['3', '3']",1,,,Wie viele Youtuber sind sowohl sehr aktiv als auch beliebt?,,,,In welchem Cluster sind die beliebtesten und aktivsten Youtuber?,8,,,,
796,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Clustering-1-1-4,Clustering-1,47,7,True,inputField,correct,"['2', '3']",1,,,"Wie viele Youtuber sind aktiv, haben aber nicht so viele Views?",,,,"Welche Gruppe hat viele Uploads, aber nicht so viele Views? Wie viele Youtuber sind in diesem Cluster?",7,,,,
797,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-1,Classification-2,95,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Josi und Alex überein? Gib die Zahl in dieses Feld ein.,,,,,1,,,,
798,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-2,Classification-2,17,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Paul und Alex überein?,,,,,1,,,,
799,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-3,Classification-2,19,3,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Mahmud und Alex überein?,,,,,3,,,,
800,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-4,Classification-2,17,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Anna und Alex überein?,,,,,1,,,,
801,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-5,Classification-2,22,1,True,inputField,correct,,,,,Wie viele Filme stimmen zwischen Isa und Alex überein?,,,,,1,,,,
802,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-6,Classification-2,14,"[False, False, True, False, False]",True,multipleChoice,correct,,,,,Wer hat den ähnlichsten Filmgeschmack zu Alex?,"[{'de': 'Josi', 'en-US': 'Josi'}, {'de': 'Paul', 'en-US': 'Paul'}, {'de': 'Mahmud', 'en-US': 'Mahmud'}, {'de': 'Anna', 'en-US': 'Anna'}, {'de': 'Isa', 'en-US': 'Isa'}]",,,Wer hatte die meisten Übereinstimmungen mit Alex?,"[False, False, True, False, False]",,,,
803,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-7,Classification-2,40,"[False, False, True, False, False]",True,multipleChoice,correct,"[[False, False, False, False, True]]",1,,,Welchen Film kannst du Alex guten Gewissens empfehlen?,"[{'de': 'James Bond', 'en-US': 'James Bond'}, {'de': 'Herr der Ringe', 'en-US': 'Lord of the Rings'}, {'de': 'Avengers Endgame', 'en-US': 'Avengers Endgame'}, {'de': 'Fluch der Karibik', 'en-US': 'Pirates of the Caribbean'}, {'de': 'Hangover', 'en-US': 'Hangover'}]",,,Welchen Film hat Mahmud zuletzt geschaut?,"[False, False, True, False, False]",,,,
804,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Classification-2-1-8,Classification-2,55,"[True, False, True]",True,multipleChoice,correct,,,,,Welche Aussagen stimmen?,"[{'de': 'Ein Algorithmus, der dir basierend auf deinen Lieblingsfächern einen Beruf vorschlägt, könnte man mittels überwachtem Lernen umsetzen', 'en-US': 'An algorithm that suggests a profession based on your favorite subjects could be implemented using supervised learning'}, {'de': 'Ein Algorithmus, der ähnliche Berufe gruppiert, gehört zum überwachten Lernen', 'en-US': 'An algorithm that groups similar occupations is part of supervised learning'}, {'de': 'Ein Algorithmus, der anhand vieler alter Fälle gelernt hat, medizinische Diagnosen zu stellen, gehört zum überwachten Lernen', 'en-US': 'An algorithm that has learned to make medical diagnoses based on many old cases is part of supervised learning'}]",,,"Denk daran, dass wir beim überwachten Lernen Label voraussagen. Welcher dieser Algorithmen sagt ein Label voraus?","[True, False, True]",,,,
805,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,Clustering-2-1-1,Clustering-2,350,Cluster 1 würde am ehesten Make-up kaufen da Beauty und Vlogs Youtuberinen auch etwas in ihren Videos mit Make-up machen würden und ihre Viewer nur Frauen sind.<br>Für Autos wäre am besten Cluster 2 und 5 da Gaming oft mals auch mit Autos was zu tun wie Forza Horizen 4 oder Grand Turismo sport und bei den Cluster 5 wär es z.B Rally Deshalb sind meistens die zuschauer auch Fans von Autos oder Rally cars.<br>,True,freetext,correct,,,"{'content': 4, 'format': 4, 'creativity': 4}",,"Schau dir die Mittelpunkte der Cluster genau an. Welches Cluster repräsentiert am ehesten eine Make-Up-Marke? Und die Zuschauer welches Clusters würden am ehesten Autos kaufen? Beschreibe in 4-5 Sätzen, welche Cluster du jeweils gewählt hast und warum diese Youtuber die perfekten Markenbotschafter dafür wären.",,,,,"Make-Up: Cluster 1 repräsentiert es am besten. Ist bereits Thema und die Zuschauer sind die richtig Zielgruppe. Autos: Cluster 3-6 wären alle alt genug. Alle wären möglich, käme auf das Auto an. Cluster 4 zB eher Familienautos, 5 und 6 eher günstige Kleinwagen und Cluster 3 auch teurere Autos.",74.0,4.0,4.0,4.0
806,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,LimitsML-1-1,LimitsML,58,"[True, True, False]",True,multipleChoice,correct,,,,,"Was könnte passieren, wenn wir bei den Hundebildern nur Bilder von einer Hunderasse nutzen würden?","[{'de': 'Der Algorithmus würde nur Hunde dieser Rasse zuverlässig als Hunde erkennen', 'en-US': 'The algorithm would only reliably recognize dogs of this breed as dogs'}, {'de': 'Bei Hunden anderer Rassen ist es schwer zu sagen, ob er sie erkennen würde, aber sehr wahrscheinlich nicht so zuverlässig', 'en-US': ""With other breed dogs, it's hard to say if he would recognize them, but most likely not as reliably""}, {'de': 'Der Algorithmus würde immer noch alle Hunderassen als Hunde erkennen, weil es keine Katzen sind', 'en-US': 'The algorithm would still recognize all dog breeds as dogs because they are not cats'}]",,,,"[True, True, False]",,,,
807,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,LimitsML-1-2,LimitsML,75,dann würden Hunde kaum noch als Hund vom Programm erkannt werden sondern seehunden würden als Hunde gesehen werden,True,freetext,correct,,,"{'content': 5, 'format': 3, 'creativity': 4}",,"Was würde passieren, wenn wir alle Bilder von Hunden durch Bilder von Seehunden ersetzen würden, diese aber als Hunde labeln?",,,,,"Der Algorithmus würde lernen, Seehunde auf unseren Bildern zu erkennen, ihnen aber das Label “Hund” geben.",18.0,5.0,3.0,4.0
808,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,EvalML-1-1,EvalML,10,76,True,surveySlider,,,,,,"Wie gut hast du verstanden, was KI ist? Sei dabei so ehrlich es geht damit wir diese Inhalte noch verbessern können.",,Gar nicht,Sehr gut,,,,,,
809,jRT6yzZ2ip5ab5ZFM,qFEyvypMn4sAwLwtc,EvalML-1-2,EvalML,8,100,True,surveySlider,,,,,,Wie gut hast du den Unterschied zwischen spezifischer und allgemeiner KI verstanden?,,Gar nicht,Sehr gut,,,,,,
